Wall time,Step,Value
1494781352.379185,0,0.1000199019908905
1494781463.669,100,0.12858280539512634
1494781573.7743747,200,0.11813296377658844
1494781682.515447,300,0.10867834091186523
1494781791.5907938,400,0.14719347655773163
1494781897.5849102,500,0.15246815979480743
1494782012.3771017,600,0.18192675709724426
1494782120.148779,700,0.2219347059726715
1494782229.6294622,800,0.2636345624923706
1494782341.6161616,900,0.29637739062309265
1494782449.2183735,1000,0.3251393437385559
1494782563.4394312,1100,0.35698646306991577
1494782671.7647214,1200,0.3915207087993622
1494782781.1703107,1300,0.39201831817626953
1494782893.4546132,1400,0.3948049247264862
1494783000.0314069,1500,0.43471336364746094
1494783114.5769112,1600,0.4563097059726715
1494783219.9387794,1700,0.487460196018219
1494783330.786699,1800,0.521994411945343
1494783442.2508965,1900,0.5149283409118652
1494783551.7228532,2000,0.5512539744377136
1494783664.6570482,2100,0.5478702187538147
1494783773.604824,2200,0.6464968323707581
1494783884.4861345,2300,0.6322651505470276
1494783997.639851,2400,0.6317675113677979
1494784106.818409,2500,0.6366441249847412
1494784217.9656312,2600,0.6534633636474609
1494784330.1146667,2700,0.6753582954406738
1494784436.816859,2800,0.6447054147720337
1494784548.3737438,2900,0.6263933181762695
1494784660.728719,3000,0.6801353693008423
1494784766.1239333,3100,0.690585196018219
1494784875.4369004,3200,0.671675980091095
1494784985.1837723,3300,0.6926751732826233
1494785090.7995775,3400,0.700039803981781
1494785203.2909436,3500,0.6943670511245728
1494785313.032006,3600,0.696755588054657
1494785423.6242893,3700,0.6954618096351624
1494785542.1746216,3800,0.7334793210029602
1494785656.5189443,3900,0.7350716590881348
1494785780.5770693,4000,0.7382563948631287
1494785899.960247,4100,0.7386544346809387
1494786019.387852,4200,0.7208399772644043
1494786138.453865,4300,0.7099920511245728
1494786258.639197,4400,0.7212380766868591
1494786378.9408524,4500,0.6959593892097473
1494786505.7326498,4600,0.7139729261398315
1494786630.3647776,4700,0.7075039744377136
1494786758.2161973,4800,0.7266122698783875
1494786885.2789721,4900,0.7525875568389893
1494787010.3552842,5000,0.7173566818237305
1494787137.0414982,5100,0.7236266136169434
1494787268.6939726,5200,0.7418391704559326
1494787400.2959144,5300,0.7349721193313599
1494787535.9331126,5400,0.7756767272949219
1494787666.1293933,5500,0.7523885369300842
1494787798.4788704,5600,0.740744411945343
1494787931.3519359,5700,0.7670183181762695
1494788059.1642618,5800,0.7448248267173767
1494788192.6297731,5900,0.7479100227355957
1494788327.4023285,6000,0.7271098494529724
1494788457.0099657,6100,0.721835196018219
1494788594.4250734,6200,0.7531847357749939
1494788724.7516098,6300,0.750199019908905
1494788858.4203491,6400,0.7446258068084717
1494788993.7400181,6500,0.7326831221580505
1494789124.0978475,6600,0.7397491931915283
1494789257.29041,6700,0.7328821420669556
1494789390.1741502,6800,0.7126791477203369
1494789518.3015146,6900,0.7556727528572083
1494789653.2028549,7000,0.7400477528572083
1494789787.6647832,7100,0.7582603693008423
1494789917.8760922,7200,0.7570660710334778
1494790055.6201665,7300,0.7607483863830566
1494790182.9262097,7400,0.7738853693008423
1494790318.6640916,7500,0.7614450454711914
1494790450.3110564,7600,0.793789803981781
1494790579.9701936,7700,0.7811504602432251
1494790715.9908295,7800,0.7456210255622864
1494790845.233085,7900,0.7330812215805054
1494790984.2500236,8000,0.7756767272949219
1494791113.3923912,8100,0.7565684914588928
1494791248.5476658,8200,0.7669187784194946
1494791378.9004922,8300,0.7726910710334778
1494791509.9002233,8400,0.7789610028266907
1494791643.5914598,8500,0.7526870965957642
1494791756.666511,8600,0.8040406107902527
1494791876.048317,8700,0.7576631903648376
1494791986.4970868,8800,0.7377587556838989
1494792109.1332774,8900,0.7621417045593262
1494792232.004731,9000,0.7887141704559326
1494792349.6050346,9100,0.771795392036438
1494792470.7618222,9200,0.7839370965957642
1494792585.3737729,9300,0.7820461988449097
1494792708.0463047,9400,0.7838375568389893
1494792821.2202976,9500,0.778363823890686
1494792945.008407,9600,0.752886176109314
1494793058.9954193,9700,0.7651273608207703
1494793179.2017772,9800,0.7764729261398315
1494793301.4689782,9900,0.7933917045593262
1494793422.371137,10000,0.7760748267173767
1494793545.7023327,10100,0.7899084687232971
1494793667.704286,10200,0.7903065085411072
1494793795.4125984,10300,0.7780652642250061
1494793912.2394776,10400,0.7816480994224548
1494794028.4849107,10500,0.7922969460487366
1494794151.6664715,10600,0.8038415312767029
1494794265.6912317,10700,0.8106091022491455
1494794390.6809406,10800,0.7824442386627197
1494794508.4900022,10900,0.7699044346809387
1494794632.045716,11000,0.7854299545288086
1494794746.8092983,11100,0.7763733863830566
1494794868.2499046,11200,0.7824442386627197
1494794990.0574207,11300,0.8127985596656799
1494795104.8085227,11400,0.7570660710334778
1494795228.6596239,11500,0.7872213125228882
1494795345.043987,11600,0.7996616363525391
1494795468.4269514,11700,0.7953821420669556
1494795591.6172478,11800,0.7607483863830566
1494795710.909719,11900,0.7746815085411072
1494795833.3163378,12000,0.8028463125228882
1494795941.313957,12100,0.7762739062309265
1494796054.2704768,12200,0.8046377301216125
1494796160.2926517,12300,0.7985668778419495
1494796268.5005872,12400,0.7758758068084717
1494796387.7339587,12500,0.7629379034042358
1494796495.6088185,12600,0.7923964858055115
1494796609.695862,12700,0.7699044346809387
1494796718.9380898,12800,0.7830414175987244
1494796824.467803,12900,0.8023487329483032
1494796940.306081,13000,0.7885151505470276
1494797045.2443354,13100,0.7956807613372803
1494797160.5148072,13200,0.818869411945343
1494797265.9898844,13300,0.7740843892097473
1494797378.6420224,13400,0.806329607963562
1494797489.5564983,13500,0.8011544346809387
1494797595.4395783,13600,0.8101114630699158
1494797712.8927834,13700,0.8127985596656799
1494797818.8973005,13800,0.7896098494529724
1494797929.8035185,13900,0.7925955653190613
1494798041.977424,14000,0.7967754602432251
1494798149.3096807,14100,0.8037420511245728
1494798265.097003,14200,0.7700039744377136
1494798368.7703226,14300,0.7882165312767029
1494798482.451124,14400,0.8016520738601685
1494798592.8727887,14500,0.7780652642250061
1494798702.5445004,14600,0.8277269005775452
1494798814.0391088,14700,0.8302149772644043
1494798921.2938552,14800,0.7980692386627197
1494799035.3604763,14900,0.7668192386627197
1494799144.659727,15000,0.7863256335258484
1494799251.6026657,15100,0.7946854829788208
1494799362.1459825,15200,0.7857285141944885
1494799466.9011602,15300,0.7731887102127075
1494799576.8160372,15400,0.7762739062309265
1494799689.6546845,15500,0.8020501732826233
1494799795.124068,15600,0.7797571420669556
1494799911.2766545,15700,0.8056329488754272
1494800017.902782,15800,0.7912022471427917
1494800128.494146,15900,0.805832028388977
1494800242.264457,16000,0.7816480994224548
1494800349.489722,16100,0.8018510937690735
1494800462.736669,16200,0.7963773608207703
1494800567.517323,16300,0.8028463125228882
1494800676.4140105,16400,0.781449019908905
1494800788.5899603,16500,0.7953821420669556
1494800896.9858043,16600,0.7928941249847412
1494801005.8220248,16700,0.7952826619148254
1494801115.7871482,16800,0.8297173380851746
1494801220.6314526,16900,0.8306130766868591
1494801335.4220495,17000,0.7953821420669556
1494801443.7358932,17100,0.7906050682067871
1494801550.118141,17200,0.8065286874771118
1494801660.4648511,17300,0.8081210255622864
1494801768.6423516,17400,0.8076233863830566
1494801878.3667338,17500,0.8019506335258484
1494801989.612911,17600,0.7987658977508545
1494802094.521894,17700,0.8070262670516968
1494802205.7417607,17800,0.8120023608207703
1494802320.5007083,17900,0.8128980994224548
1494802429.5948384,18000,0.7789610028266907
1494802544.767749,18100,0.818869411945343
1494802649.53925,18200,0.8210589289665222
1494802759.7440748,18300,0.8178741931915283
1494802868.0179164,18400,0.8132961988449097
1494802973.688714,18500,0.8150875568389893
1494803083.569257,18600,0.8230493664741516
1494803193.6085682,18700,0.8325039744377136
1494803299.3112936,18800,0.8093152642250061
1494803411.8252342,18900,0.8166799545288086
1494803523.3029666,19000,0.8159832954406738
1494803626.8541958,19100,0.8102110028266907
1494803740.0677893,19200,0.7765724658966064
1494803849.1054964,19300,0.8087181448936462
1494803957.3020525,19400,0.8244426846504211
1494804071.7472897,19500,0.8249402642250061
1494804183.3016756,19600,0.8140923380851746
1494804287.8512707,19700,0.8098129034042358
1494804405.1237712,19800,0.8397691249847412
1494804517.9511569,19900,0.8016520738601685
1494804629.1001437,20000,0.8102110028266907
1494804741.4075336,20100,0.7914012670516968
1494804850.030681,20200,0.8156847357749939
1494804965.877232,20300,0.8313097357749939
1494805074.6725924,20400,0.8335987329483032
1494805180.3404574,20500,0.8334991931915283
1494805292.0515401,20600,0.8264331221580505
1494805405.5075436,20700,0.843550980091095
1494805508.7270665,20800,0.8272293210029602
1494805619.1157172,20900,0.8197651505470276
1494805730.3893754,21000,0.8137937784194946
1494805835.0534184,21100,0.8037420511245728
1494805943.573172,21200,0.821755588054657
1494806053.2566583,21300,0.7527866363525391
1494806159.3310215,21400,0.8051353693008423
1494806267.611569,21500,0.8221536874771118
1494806377.0200877,21600,0.7979697585105896
1494806484.2963731,21700,0.8047372698783875
1494806595.0148253,21800,0.8348925113677979
1494806704.9296734,21900,0.8386743664741516
1494806815.135526,22000,0.8324044346809387
1494806924.3972597,22100,0.816082775592804
1494807033.714752,22200,0.8389729261398315
1494807143.7780535,22300,0.8033439517021179
1494807254.8565178,22400,0.8176751732826233
1494807363.1176057,22500,0.8309116363525391
1494807472.726082,22600,0.831011176109314
1494807580.3904,22700,0.8115047812461853
1494807686.2534697,22800,0.8184713125228882
1494807799.0164683,22900,0.8086186051368713
1494807913.4516754,23000,0.8234474658966064
1494808019.5879538,23100,0.8338972926139832
1494808133.14413,23200,0.825238823890686
1494808241.7011216,23300,0.8320063948631287
1494808348.6825323,23400,0.8291202187538147
1494808459.9355624,23500,0.8376791477203369
1494808571.4512682,23600,0.8230493664741516
1494808685.3040752,23700,0.8302149772644043
1494808798.9805565,23800,0.8253383636474609
1494808911.5847948,23900,0.8276273608207703
