Wall time,Step,Value
1494460399.787906,0,0.054936304688453674
1494460402.5537307,100,0.18252389132976532
1494460405.327983,200,0.29030653834342957
1494460408.1079166,300,0.37848326563835144
1494460410.881565,400,0.4523288309574127
1494460413.6566534,500,0.4842754900455475
1494460416.427319,600,0.5207006335258484
1494460419.201219,700,0.5790206789970398
1494460421.9770877,800,0.5898686051368713
1494460424.7531314,900,0.6038017272949219
1494460428.042905,1000,0.6203224658966064
1494460430.8236575,1100,0.6494824886322021
1494460433.608309,1200,0.6482881903648376
1494460436.382498,1300,0.6611266136169434
1494460439.1550298,1400,0.6574442386627197
1494460441.9253466,1500,0.6759554147720337
1494460444.7029676,1600,0.6734673380851746
1494460447.4838655,1700,0.680832028388977
1494460450.2645497,1800,0.6767516136169434
1494460453.0577855,1900,0.6914808750152588
1494460456.32778,2000,0.6953622698783875
1494460459.1489263,2100,0.6912818551063538
1494460461.931222,2200,0.7034235596656799
1494460464.7154632,2300,0.6896895170211792
1494460467.492455,2400,0.6893908977508545
1494460470.285931,2500,0.7078025341033936
1494460473.074651,2600,0.6970541477203369
1494460475.860137,2700,0.7042197585105896
1494460478.6526282,2800,0.7177547812461853
1494460481.4442894,2900,0.7150676846504211
1494460484.7136781,3000,0.7145700454711914
1494460487.499824,3100,0.7196456789970398
1494460490.2859657,3200,0.7163614630699158
1494460493.0780053,3300,0.7217356562614441
1494460495.8669467,3400,0.715664803981781
1494460498.656124,3500,0.7099920511245728
1494460501.451042,3600,0.7073049545288086
1494460504.2476032,3700,0.724920392036438
1494460507.0480204,3800,0.7169585824012756
1494460509.8475714,3900,0.725119411945343
1494460513.1199877,4000,0.7236266136169434
1494460515.9080372,4100,0.7224323153495789
1494460518.6924376,4200,0.7329816818237305
1494460521.484112,4300,0.7274084687232971
1494460524.2727568,4400,0.7291998267173767
1494460527.0623605,4500,0.728204607963562
1494460529.8524415,4600,0.7375597357749939
1494460532.6429973,4700,0.7332802414894104
1494460535.4376552,4800,0.7347730994224548
1494460538.2363896,4900,0.7275079488754272
1494460541.5036545,5000,0.7412420511245728
1494460544.2976754,5100,0.734574019908905
1494460547.09245,5200,0.7383558750152588
1494460549.8877406,5300,0.7240246534347534
1494460552.6828032,5400,0.7273089289665222
1494460555.4811864,5500,0.7308917045593262
1494460558.272403,5600,0.7296974658966064
1494460561.0631292,5700,0.7459195852279663
1494460563.858034,5800,0.7362658977508545
1494460566.6581633,5900,0.7425358295440674
1494460569.959727,6000,0.7383558750152588
