Wall time,Step,Value
1495004348.316908,0,0.0812101885676384
1495004399.6856873,100,0.08877388387918472
1495004450.935189,200,0.3229498267173767
1495004502.1020315,300,0.24930334091186523
1495004553.4697194,400,0.22541798651218414
1495004604.7442937,500,0.23049363493919373
1495004655.8769386,600,0.24333201348781586
1495004707.0357387,700,0.24452626705169678
1495004758.122535,800,0.25885748863220215
1495004809.0491493,900,0.24233677983283997
1495004861.3139365,1000,0.29936304688453674
1495004912.4225204,1100,0.3365843892097473
1495004963.5245106,1200,0.28075239062309265
1495005014.6428413,1300,0.30891719460487366
1495005065.7161844,1400,0.3408638536930084
1495005116.7958636,1500,0.3248407542705536
1495005167.7779815,1600,0.2696059048175812
1495005218.6604996,1700,0.33917197585105896
1495005269.682556,1800,0.29836782813072205
1495005320.938092,1900,0.31409236788749695
1495005373.0118403,2000,0.28503185510635376
1495005424.0149527,2100,0.33996814489364624
1495005475.0650709,2200,0.34325239062309265
1495005526.1052542,2300,0.3573845624923706
1495005577.3527799,2400,0.3199641704559326
1495005628.5611005,2500,0.318670392036438
1495005679.7880914,2600,0.2841361463069916
1495005731.0219657,2700,0.3551950752735138
1495005782.206816,2800,0.33399680256843567
1495005833.3640327,2900,0.3457404375076294
1495005885.2222037,3000,0.35270699858665466
1495005936.059568,3100,0.3549960255622864
1495005986.8838773,3200,0.3478304147720337
1495006037.8467844,3300,0.3698248267173767
1495006089.0319936,3400,0.33290207386016846
1495006140.095978,3500,0.396795392036438
1495006191.1259844,3600,0.34325239062309265
1495006242.0704942,3700,0.3572850227355957
1495006292.8649664,3800,0.340664803981781
1495006343.6612895,3900,0.41291800141334534
1495006395.482609,4000,0.3897292912006378
1495006446.2934868,4100,0.3563893437385559
1495006497.2594273,4200,0.39112260937690735
1495006548.2496169,4300,0.40366241335868835
1495006599.1860948,4400,0.31936705112457275
1495006649.945413,4500,0.396795392036438
1495006700.8222806,4600,0.39112260937690735
1495006751.80809,4700,0.4117237329483032
1495006802.8574224,4800,0.4408837556838989
1495006853.7799726,4900,0.38365843892097473
1495006905.665506,5000,0.3333996832370758
1495006956.5104816,5100,0.4123208522796631
1495007007.2705166,5200,0.41819268465042114
1495007058.2267978,5300,0.39002788066864014
1495007109.1675892,5400,0.3991839289665222
1495007160.2664673,5500,0.443670392036438
1495007211.3398538,5600,0.38684314489364624
1495007262.2615952,5700,0.3939092457294464
1495007313.2691886,5800,0.4070461690425873
1495007364.2435627,5900,0.3946059048175812
1495007416.2635734,6000,0.39759156107902527
1495007467.235565,6100,0.4237659275531769
1495007518.1389678,6200,0.3979896605014801
1495007569.2598343,6300,0.4082404375076294
1495007620.4476979,6400,0.42127788066864014
1495007671.5536113,6500,0.41391322016716003
1495007722.6074803,6600,0.4864649772644043
1495007773.5501022,6700,0.4105294644832611
1495007824.3108146,6800,0.4310310482978821
1495007875.1771288,6900,0.4565087556838989
1495007927.1095722,7000,0.48487260937690735
1495007978.053278,7100,0.4416799247264862
1495008029.0243993,7200,0.41102707386016846
1495008079.9268925,7300,0.49193868041038513
1495008130.8757193,7400,0.482583612203598
1495008181.7185085,7500,0.47004377841949463
1495008232.5587032,7600,0.4720342457294464
1495008283.2950482,7700,0.47024282813072205
1495008334.1012785,7800,0.4419785141944885
1495008384.8775806,7900,0.44834792613983154
1495008437.0053782,8000,0.4565087556838989
1495008488.1415267,8100,0.45143312215805054
1495008539.2562156,8200,0.5280652642250061
1495008590.4112751,8300,0.5404060482978821
1495008641.4862084,8400,0.5259753465652466
1495008692.5073588,8500,0.5019904375076294
1495008743.5960648,8600,0.46705812215805054
1495008794.6213944,8700,0.4750199019908905
1495008845.6281765,8800,0.5007961988449097
1495008896.6173496,8900,0.5231887102127075
1495008948.673402,9000,0.5587181448936462
1495008999.5612671,9100,0.5659832954406738
1495009050.4559805,9200,0.5307523608207703
1495009101.3123713,9300,0.5888733863830566
1495009152.2111354,9400,0.5921576619148254
1495009203.0610294,9500,0.5208001732826233
1495009254.0178165,9600,0.5335389971733093
1495009305.2161849,9700,0.5411027073860168
1495009356.426076,9800,0.5888733863830566
1495009407.5235183,9900,0.5854896306991577
1495009459.759411,10000,0.5825039744377136
1495009510.9171436,10100,0.5357285141944885
1495009562.077181,10200,0.581210196018219
1495009613.1439424,10300,0.6094745397567749
1495009664.3683622,10400,0.6387341022491455
1495009715.5198991,10500,0.590465784072876
1495009766.579183,10600,0.6054936051368713
1495009817.4494393,10700,0.5888733863830566
1495009868.3468008,10800,0.5637937784194946
1495009919.2354968,10900,0.5480692386627197
1495009971.2275953,11000,0.5608081221580505
1495010022.3462641,11100,0.5924562215805054
1495010073.4861622,11200,0.6006170511245728
1495010124.6111717,11300,0.6207205653190613
1495010175.7016041,11400,0.5833996534347534
1495010226.6293619,11500,0.5907643437385559
1495010277.795458,11600,0.5885748267173767
1495010328.8185894,11700,0.628582775592804
1495010379.8927572,11800,0.6028065085411072
1495010430.9335968,11900,0.5896695852279663
1495010482.9508214,12000,0.6325637102127075
1495010533.8686628,12100,0.6258956789970398
1495010585.0957496,12200,0.6088773608207703
1495010636.2436023,12300,0.5472730994224548
1495010687.39939,12400,0.6149482727050781
1495010738.4885223,12500,0.5806130766868591
1495010789.590954,12600,0.5992237329483032
1495010840.656023,12700,0.6177348494529724
1495010891.7606332,12800,0.624800980091095
1495010942.788734,12900,0.653363823890686
1495010994.915742,13000,0.6179339289665222
1495011046.2037547,13100,0.6056926846504211
1495011097.2903683,13200,0.6745620965957642
1495011148.2076511,13300,0.6029060482978821
1495011199.3775692,13400,0.6475915312767029
1495011250.5437315,13500,0.6597332954406738
1495011301.7140837,13600,0.631170392036438
1495011352.8907151,13700,0.6611266136169434
1495011404.0079532,13800,0.6279856562614441
1495011454.9238672,13900,0.6312699317932129
1495011507.023419,14000,0.6283837556838989
1495011557.970504,14100,0.625
1495011609.098665,14200,0.6483877301216125
1495011660.422628,14300,0.6438097357749939
1495011711.7247136,14400,0.6234076619148254
1495011762.8043969,14500,0.6199243664741516
1495011813.9246273,14600,0.6416202187538147
1495011864.7793336,14700,0.6640127301216125
1495011915.6340532,14800,0.6486862897872925
1495011966.4970012,14900,0.690784215927124
1495012018.496,15000,0.674761176109314
1495012069.371861,15100,0.691082775592804
1495012120.2618022,15200,0.6823248267173767
