Wall time,Step,Value
1495036249.0111537,21600,0.6748606562614441
1495036251.1493926,21700,0.671675980091095
1495036253.3219392,21800,0.674761176109314
1495036255.4983647,21900,0.6879976391792297
1495036257.9067574,22000,0.7090963125228882
1495036260.041799,22100,0.6979498267173767
1495036262.1387925,22200,0.7026273608207703
1495036264.2375064,22300,0.6743630766868591
1495036266.3206947,22400,0.6919785141944885
1495036268.4692194,22500,0.6948646306991577
1495036270.571229,22600,0.7005374431610107
1495036272.6943574,22700,0.6875
1495036274.8541508,22800,0.6572452187538147
1495036277.003137,22900,0.6702826619148254
1495036279.3120782,23000,0.6838176846504211
1495036281.433318,23100,0.6778463125228882
1495036283.5817904,23200,0.6866043210029602
1495036285.688909,23300,0.6680931448936462
1495036287.8591232,23400,0.6546576619148254
1495036290.0015278,23500,0.6796377301216125
1495036292.1391964,23600,0.6666003465652466
1495036294.301784,23700,0.6683917045593262
1495036296.4188354,23800,0.6458001732826233
1495036298.5474298,23900,0.652667224407196
1495036300.9730315,24000,0.659335196018219
1495036303.148619,24100,0.7050158977508545
1495036305.230439,24200,0.6850119233131409
1495036307.3919277,24300,0.7022293210029602
1495036309.553455,24400,0.7224323153495789
1495036311.6776934,24500,0.7080016136169434
1495036313.7416801,24600,0.7108877301216125
1495036315.9531372,24700,0.6978503465652466
1495036318.1143272,24800,0.6827229261398315
1495036320.2669406,24900,0.7171576619148254
1495036322.6603727,25000,0.7001393437385559
1495036324.808579,25100,0.7176552414894104
1495036326.9201396,25200,0.712082028388977
1495036329.07335,25300,0.6932722926139832
1495036331.2328126,25400,0.7168591022491455
1495036333.2573457,25500,0.6886942386627197
1495036335.4016068,25600,0.6739649772644043
1495036337.5245821,25700,0.690585196018219
1495036339.6702034,25800,0.6807324886322021
1495036341.826477,25900,0.6965565085411072
1495036344.2881355,26000,0.6802348494529724
1495036346.3975797,26100,0.6875
1495036348.5035443,26200,0.674761176109314
1495036350.5833535,26300,0.7006369233131409
1495036352.7044568,26400,0.6994426846504211
1495036354.7986274,26500,0.7130772471427917
1495036356.8883858,26600,0.6762539744377136
1495036359.0231197,26700,0.7001393437385559
1495036361.2144117,26800,0.6752587556838989
1495036363.3912952,26900,0.6981489062309265
1495036365.793593,27000,0.6918789744377136
1495036367.9177635,27100,0.6537619233131409
1495036370.039858,27200,0.6688893437385559
1495036372.1971617,27300,0.6796377301216125
1495036374.3392365,27400,0.6843152642250061
1495036376.4724429,27500,0.7122810482978821
1495036378.479928,27600,0.6521695852279663
1495036380.6040006,27700,0.6781449317932129
1495036382.7005365,27800,0.7032245397567749
1495036384.8852365,27900,0.6872014403343201
1495036387.2641838,28000,0.6890923380851746
1495036389.4348989,28100,0.6943670511245728
